speaker,label,logit,rms,s_along,s_orth,ve12,ve9,rog12,vmean12,vmean0
Barack Obama,0,3.72634220123291,0.0039914637,-15.464156,81.00138,1.8211160011078409,1.7798255754668915,7.846583843231201,1.5853221416473389,1.8456621170043945
Ronald Reagan,0,5.355473041534424,0.0902789,6.8685513,24.71535,2.745554381900997,2.771674119794618,10.84383487701416,7.07304573059082,5.2457499504089355
Alec Guinness,1,3.9089126586914062,0.061283007,7.4965396,28.140015,2.7277253252218823,2.7653760845795223,10.969440460205078,6.37801456451416,4.790127277374268
Bernie Sanders,0,6.577956199645996,0.019749211,6.308018,32.81951,2.856457483949249,2.7318454641851977,10.775002479553223,4.747095108032227,4.130444526672363
Alec Guinness,0,4.665825366973877,0.0121879885,-12.749799,74.554436,1.737548271020249,1.6609051182904448,8.363383293151855,2.0349934101104736,2.093506097793579
Bill Clinton,0,4.819445610046387,0.01617531,-12.736439,70.26803,2.0673491986794206,2.0041102938222144,8.726279258728027,2.172934055328369,2.1679680347442627
Christopher Hitchens,1,6.3733930587768555,0.03614917,2.6006052,27.069021,2.6990283276815408,2.7667381219868377,10.942086219787598,7.929322242736816,5.298893451690674
Donald Trump,0,6.170008659362793,0.025362022,8.089032,27.894604,2.8799190922788376,2.836262183011992,11.000402450561523,6.747950553894043,5.047913551330566
Louis Farrakhan,0,3.065422534942627,0.03390799,-9.760719,63.219513,2.2151945603153673,2.2726429303625837,9.379595756530762,2.6832692623138428,2.3164970874786377
Bill Clinton,1,6.79880428314209,0.022146635,6.5332365,43.380146,2.8632359862107863,2.8757546387256703,10.666214942932129,5.9728102684021,4.73115348815918
Bill Clinton,1,4.208271026611328,0.01993911,-9.593325,53.19765,2.3968971909473633,2.402582884203468,9.719738960266113,3.7486753463745117,2.5838463306427
Queen Elizabeth II,1,3.9856278896331787,0.018740222,-0.8823353,46.52377,2.526244466161731,2.618000648446309,10.111056327819824,4.3689775466918945,3.3620102405548096
Donald Trump,0,7.7076029777526855,0.0120969685,6.066738,32.67336,2.805846941387374,2.795974210519327,10.625730514526367,5.950666427612305,4.612102508544922
George Carlin,1,8.862775802612305,0.04798315,6.3206415,22.986313,2.7859046528580884,2.8275430609392047,11.02933120727539,7.897992134094238,4.787950038909912
Nelson Mandela,0,5.299530029296875,0.07684418,6.9697657,30.663275,2.8107362019108875,2.778278175200848,10.633810997009277,6.885308742523193,5.351816654205322
George W. Bush,1,1.409053921699524,0.010185843,-15.820752,68.73237,2.067638823986903,2.0773251767159664,8.477445602416992,2.3645143508911133,2.2666566371917725
Ayn Rand,1,6.827633857727051,0.03097317,7.135225,27.993301,2.792426476822219,2.69629438287758,11.222769737243652,7.447452068328857,4.660391330718994
Bill Clinton,1,6.732458114624023,0.027542396,3.7771409,29.740667,2.854567974399605,2.828627814940827,10.791003227233887,6.553393363952637,4.497132301330566
Martin Luther King,1,5.713250160217285,0.07628639,10.9429455,35.959682,2.75955262996625,2.794625633942785,10.748616218566895,5.943543910980225,4.1840667724609375
JFK,0,3.913239002227783,0.036964662,8.065143,31.830942,2.826102789244376,2.705807003270334,10.337350845336914,5.415919303894043,4.7620158195495605
Bill Clinton,1,7.76668119430542,0.028836308,3.9053304,25.274197,2.815419868703261,2.7630441941981845,10.810064315795898,7.819806098937988,4.903294086456299
Alec Guinness,1,9.072348594665527,0.04045134,8.025033,27.732605,2.6958272549136924,2.737360110878754,10.97816276550293,6.6418657302856445,4.890851974487305
Malcolm X,1,2.9073126316070557,0.05499698,-1.0541471,36.398445,2.7659798778347904,2.6584172516053135,10.488210678100586,4.875815391540527,3.4759442806243896
Bill Clinton,1,7.236210346221924,0.030155195,3.0995874,25.436958,2.727433554529257,2.784260476026127,10.736595153808594,7.2674970626831055,4.729294300079346
Winston Churchill,1,8.620906829833984,0.014892243,8.447863,32.638504,2.7646442993784857,2.799372556752053,10.739246368408203,6.398780822753906,4.214832305908203
The Notorious B.I.G.,1,4.364209175109863,0.014369745,-13.4925375,84.28656,1.4896488955426255,1.4273733272739837,7.389963626861572,1.4217227697372437,1.2341642379760742
JFK,0,2.160193920135498,0.026371194,-6.9751406,53.436825,2.4528758377991378,2.4932557648450446,9.651261329650879,3.569023370742798,3.3831377029418945
Bernie Sanders,0,2.4321000576019287,0.05177557,-5.119807,40.91951,2.639683707427471,2.6183379456162394,10.567554473876953,5.410937309265137,3.8715507984161377
Alec Guinness,1,5.281562805175781,0.037152942,3.813736,27.762913,2.760574466410965,2.6772960533009034,10.761916160583496,5.973695278167725,4.6076979637146
Bernie Sanders,1,3.6557531356811523,0.019999672,-7.5636015,49.158318,2.1732274301049523,2.286815393094644,9.793194770812988,3.7410900592803955,2.7357771396636963
Adam Driver,1,10.073010444641113,0.10801977,5.598754,26.635357,2.8681733750064358,2.8377773159265813,11.13460922241211,7.607284069061279,4.956927299499512
Robert Kardashian,1,0.7718331813812256,0.03940678,-0.9899368,39.900246,2.7849581449111946,2.7457348087145235,10.08912181854248,4.960500240325928,4.3990349769592285
JFK,1,7.1118059158325195,0.025848757,-8.844635,56.502422,2.210642507639032,2.197824893805012,9.609102249145508,3.544039011001587,2.4943289756774902
Barack Obama,0,6.489950656890869,0.038519725,7.2352657,30.769573,2.8485597706860175,2.7145320292504245,11.035950660705566,6.484886169433594,4.964027404785156
JFK,0,5.990858554840088,0.034844376,2.9666991,28.66347,2.847340480947834,2.899331935995404,10.861300468444824,6.4783525466918945,4.613592147827148
Bernie Sanders,1,7.713680267333984,0.04976854,3.402353,22.544361,2.73380766930738,2.8240409097932093,10.940780639648438,7.768759250640869,5.03965950012207
Winston Churchill,0,4.491086006164551,0.068523996,-0.6540581,40.72038,2.707836812888593,2.7159327887784768,10.309669494628906,4.866755485534668,3.709261894226074
Bill Clinton,0,2.489008903503418,0.0044052536,-14.801714,78.61005,1.7539294020870442,1.7921068352419527,8.002330780029297,1.4898769855499268,2.3830487728118896
The Notorious B.I.G.,1,9.732255935668945,0.0279461,-4.8621616,46.498028,2.4596327460787877,2.473598028946086,10.314579010009766,4.86841344833374,3.438788652420044
The Notorious B.I.G.,1,11.202245712280273,0.038804483,7.221211,24.788172,2.630629735361339,2.7354946717037483,11.148890495300293,7.683976650238037,4.822556972503662
Mark Zuckerberg,0,7.255231857299805,0.091667786,5.5389986,23.441536,2.8085582085785794,2.87450942439653,11.1017427444458,7.431346893310547,5.42059326171875
Boris Johnson,0,2.0667896270751953,0.04636727,-7.164133,51.767235,2.4169556381200876,2.3765183839366153,9.81484317779541,3.8202338218688965,3.030646324157715
FDR,1,7.3042144775390625,0.024462402,5.655854,30.945314,2.7726911217327497,2.7494051014557597,10.781274795532227,5.939974308013916,4.149796962738037
Winston Churchill,0,2.894402027130127,0.051113863,-6.990426,64.80782,2.3179844740401405,2.2928431524094024,9.114089965820312,2.8864874839782715,2.483752727508545
Dwight Eisenhower,1,7.488653182983398,0.10657278,6.425565,31.420174,2.6916065144927073,2.597813771247786,10.718815803527832,6.272309303283691,4.169756889343262
Ayn Rand,0,4.399240970611572,0.099269725,6.717209,27.991322,2.7477260297822936,2.896972865762105,10.867853164672852,6.19762659072876,4.426792621612549
Alec Guinness,0,5.494206428527832,0.12115393,8.872059,35.55835,2.91920766785463,2.7936515328373406,10.834988594055176,5.646597385406494,4.4695515632629395
Donald Trump,0,8.200483322143555,0.10636416,4.3892145,24.504414,2.750347182996602,2.6404364471038617,10.939065933227539,7.906870365142822,5.276832103729248
Bill Clinton,0,6.2664899826049805,0.03469559,-7.447144,55.621838,2.380179375937895,2.354963591121477,9.817513465881348,3.8948137760162354,2.75007700920105
Bill Clinton,0,5.0632004737854,0.042293403,3.2151523,29.149387,2.871389282842422,2.8468341188749897,10.78250789642334,6.2077436447143555,4.483657360076904
Christopher Hitchens,1,6.682634353637695,0.035008103,3.822526,43.773205,2.7282502876463877,2.8262853115031175,10.427536010742188,5.3831939697265625,3.508772611618042
Barack Obama,1,3.8169546127319336,0.014866187,-12.607829,67.332375,2.054505071962764,2.132381005883255,8.945160865783691,2.9859466552734375,2.2237184047698975
Richard Nixon,0,0.38869962096214294,0.038160987,-7.7976546,59.282097,2.3968557539572526,2.373184370789664,9.255413055419922,3.3667185306549072,2.8594517707824707
Ayn Rand,1,5.298853874206543,0.040054537,7.3893356,28.979296,2.7277357980929366,2.5236257810619493,10.872894287109375,6.780038356781006,4.580191612243652
Ronald Reagan,1,6.036862373352051,0.038113635,3.377243,37.507782,2.6629132367190684,2.5891291174577002,10.717907905578613,5.195059299468994,3.436880111694336
Alec Guinness,0,3.188694477081299,0.054536432,6.7378435,28.312645,2.813400367835991,2.8324187441459725,11.01003360748291,6.190737247467041,4.91096305847168
Winston Churchill,0,4.116742134094238,0.034240805,-11.776056,70.616295,2.08818790188301,1.965418774426315,8.576611518859863,2.1377809047698975,2.1065001487731934
Bill Clinton,0,3.7918553352355957,0.03221503,-5.37173,65.98547,2.005199910429085,2.1796808248197106,9.116497993469238,2.1928658485412598,2.2774672508239746
Donald Trump,0,7.470812797546387,0.078900784,7.550009,29.145735,2.8221325404654016,2.6800643460298845,10.315406799316406,5.553370475769043,4.555999755859375
Arnold Schwarzenegger,0,6.091576099395752,0.01441168,4.0636635,26.346241,2.8841537044053687,2.8066730905930486,11.252174377441406,7.738254070281982,5.0922160148620605
Adam Driver,1,10.101037979125977,0.0923167,4.43114,23.235817,2.7367583758216227,2.6846751067522554,11.23843765258789,8.404476165771484,5.3086042404174805
Bill Clinton,0,3.7687411308288574,0.043630052,4.518114,25.817348,2.814310815563737,2.8107942890472293,10.762286186218262,6.261341094970703,4.544663906097412
Mr. Rogers,1,3.8156628608703613,0.0145480465,-18.761618,83.391945,1.662266089437226,1.6948381579806626,7.561303615570068,1.6838783025741577,1.3178125619888306
Christopher Hitchens,1,10.056346893310547,0.042357687,3.5445704,22.80761,2.691238744628439,2.811966738994038,10.923457145690918,7.77420711517334,5.134928226470947
Ayn Rand,0,9.141429901123047,0.08868027,8.417667,29.970695,2.6089878939994735,2.6850574366236057,10.634273529052734,6.236837863922119,5.132552623748779
Louis C.K.,1,7.164707660675049,0.0259617,4.3275585,28.911516,2.784715721974386,2.7077237402910788,11.18412971496582,7.08268928527832,4.883979797363281
Ayn Rand,0,7.603991508483887,0.034114797,-11.586487,81.2248,1.6696275272604537,1.6394077664835542,7.955195426940918,1.8953602313995361,1.890738844871521
Barack Obama,0,5.471714019775391,0.043148655,4.393689,25.4823,2.9165415254905747,2.7881648519053535,10.839263916015625,7.389788627624512,5.1559953689575195
Barack Obama,0,4.593441009521484,0.013255035,-1.0100162,35.810898,2.760649963208347,2.7448384743326657,10.780404090881348,5.981134414672852,3.791067600250244
Bernie Sanders,1,7.525937080383301,0.049204845,4.1071396,37.46474,2.8060782133653643,2.7523273897959317,10.625496864318848,5.455510139465332,3.470653533935547
Richard Nixon,0,7.062992095947266,0.04337403,7.9665775,29.91095,2.835828454783218,2.821084294732046,10.980183601379395,6.475917339324951,5.1529221534729
Winston Churchill,1,5.783792495727539,0.01977334,-6.2523527,60.45942,2.329051388679218,2.4019115071793973,9.537351608276367,3.370272159576416,2.3829267024993896
Robert Kardashian,0,5.582599639892578,0.030279286,7.5168557,38.891624,2.7322288298559307,2.7082307196331477,10.432480812072754,5.44851541519165,4.792811870574951
Ayn Rand,1,4.699590682983398,0.030898241,2.4732747,33.36353,2.728892458853964,2.885303767379587,10.700018882751465,6.23939847946167,4.0883612632751465
Bill Clinton,1,4.575890064239502,0.01166788,-13.682924,73.60665,1.9048405103546688,1.899096959955922,8.399222373962402,2.5681405067443848,2.0628392696380615
Nelson Mandela,0,8.448053359985352,0.04965908,0.6670804,44.667366,2.730861112032456,2.8006279181416196,10.304753303527832,5.031167984008789,3.8205904960632324
Ayn Rand,1,6.973889350891113,0.0377388,8.475109,24.966198,2.7414590387538116,2.690444404588665,11.131271362304688,7.120311737060547,4.770284175872803
Donald Trump,0,7.229724884033203,0.091712184,4.799478,27.105543,2.7238796419420037,2.7297837389660593,11.055262565612793,7.074644565582275,5.294962406158447
Bill Clinton,1,8.153268814086914,0.0271187,4.235197,25.327593,2.665033066203732,2.7672074549852606,10.963119506835938,7.228742599487305,4.652162075042725
Christopher Hitchens,0,4.019192695617676,0.08910541,4.4392,28.35391,2.712601492072189,2.671314603879244,11.049724578857422,5.915983200073242,4.868020057678223
Bill Clinton,0,6.2760114669799805,0.061275467,5.809967,25.086218,2.8906656960246653,2.835211586725926,11.059700965881348,7.015337944030762,5.072658061981201
Ayn Rand,0,6.435224533081055,0.105531625,10.977781,31.42101,2.776855525648354,2.6826518435195283,10.59110164642334,6.351606845855713,5.103586673736572
Christopher Hitchens,0,2.4827733039855957,0.05894675,-7.1499567,51.652477,2.4942484411492147,2.457796499023583,9.915751457214355,3.6048030853271484,3.2991344928741455
Ayn Rand,1,7.301484107971191,0.031226259,8.75023,27.095491,2.774099367287498,2.723656074238534,11.160972595214844,6.758247375488281,4.538980007171631
Alec Guinness,1,5.63659143447876,0.03553369,5.7719316,31.120409,2.7343547003546105,2.681402987581073,10.808760643005371,6.031418323516846,4.382869243621826
Kanye West,1,7.849577903747559,0.09076814,4.741331,26.092087,2.8591465244969636,2.853082261540828,11.127326965332031,6.640106678009033,4.345262050628662
Donald Trump,0,4.655999183654785,0.041676205,6.188557,25.662106,2.7858683398726782,2.7406315795959078,10.714534759521484,6.263631343841553,4.816503524780273
Bill Burr,0,4.922053337097168,0.035069346,-11.336004,65.50701,2.153044721598217,2.1890306356469793,8.960082054138184,2.7660186290740967,2.0959584712982178
Milton Friedman,0,6.9219231605529785,0.14462546,4.2394557,27.152708,2.768070635378814,2.830091564878659,10.992286682128906,7.7257280349731445,4.96845817565918
Milton Friedman,1,6.490757942199707,0.02871935,5.843566,28.169264,2.7730693379915037,2.809514816823361,10.791152000427246,6.68911075592041,4.465122699737549
John Cleese,1,8.800760269165039,0.061441783,6.0403366,24.342186,2.690303898537642,2.7562154057751136,10.876740455627441,6.889914512634277,4.800123691558838
Alec Guinness,0,2.1546084880828857,0.04302541,1.0109892,31.721586,2.77769025681711,2.8053004436791418,10.633782386779785,5.582094669342041,3.9665918350219727
Boris Johnson,1,6.613968849182129,0.023463245,0.73936194,61.0665,2.122180514782614,2.1321503935853707,9.138925552368164,3.124598503112793,1.9860904216766357
Bernie Sanders,1,8.663196563720703,0.055313714,1.8524507,25.643427,2.7024335415065757,2.7796458498198264,10.972640037536621,7.300445556640625,4.698739528656006
The Notorious B.I.G.,1,10.52032470703125,0.10806836,9.639241,28.068834,2.7178180956309848,2.6668943159929657,11.227639198303223,7.6096296310424805,5.1823530197143555
Barack Obama,0,4.789211273193359,0.041012626,-1.3879294,43.129055,2.6347928670818015,2.65975924168271,10.41999626159668,4.4156694412231445,3.673999786376953
Winston Churchill,0,3.963470697402954,0.044610053,6.8174276,33.33293,2.78936512024325,2.730754571783964,10.524587631225586,5.596444129943848,4.839534282684326
Bill Clinton,0,8.11713981628418,0.046895135,7.903906,25.635124,2.8619766153222543,2.7849078601440596,10.863519668579102,6.411921501159668,4.828764915466309
Bernie Sanders,0,8.303306579589844,0.050206292,6.7252893,27.53109,2.8401357287765014,2.8719507957884343,10.969501495361328,6.3670148849487305,5.067326068878174
Boris Johnson,1,8.864709854125977,0.017014327,6.384225,29.368668,2.870151801843883,2.876020076063136,10.953898429870605,6.835304260253906,4.2501020431518555
Ayn Rand,0,8.34195327758789,0.099142306,8.960781,28.800997,2.7318368006166884,2.7912713264757953,10.708227157592773,6.580931663513184,5.159034729003906
Alec Guinness,1,6.949967384338379,0.017549831,4.1305504,29.295437,2.6560405190756122,2.7037225146459716,10.681902885437012,5.661585807800293,4.775962829589844
Donald Trump,0,2.8759894371032715,0.045783997,-0.14264965,43.61449,2.7222997534583446,2.7097586657411226,10.043278694152832,4.13326358795166,3.8817081451416016
Calvin Coolidge,0,7.089869499206543,0.031026045,11.031093,39.367092,2.5705010775415307,2.6217441934953998,10.517189025878906,5.104879379272461,4.408873081207275
Bill Clinton,0,8.480106353759766,0.062001474,6.3990593,25.763796,2.829143019154886,2.742911445962673,10.718327522277832,6.245668888092041,4.793696403503418
Alec Guinness,0,4.2593607902526855,0.05706663,7.7704363,28.938797,2.824156930504338,2.601594392246936,10.705799102783203,5.812260150909424,5.146517276763916
